q1,q2,q3,driverRef_freq,points_qualifying,position_qualifying,wins,grid,position_results,positionOrder,points_results,laps,milliseconds,rank,status_freq
91.466,91.53,90.955,0.0177,26.0,9,0,7,19,19,0.0,51,0,9,0.004
91.4,91.592,90.962,0.031,98.0,3,1,8,5,5,10.0,52,5590713,8,0.2868
92.266,91.387,90.979,0.0377,111.0,2,2,9,3,3,15.0,52,5586580,3,0.2868
91.979,91.649,0.0,0.0255,25.0,10,0,10,13,13,0.0,52,5605425,16,0.2868
92.241,91.779,0.0,0.0247,57.0,7,0,11,6,6,8.0,52,5594029,6,0.2868
92.105,91.785,0.0,0.0057,13.0,12,0,12,0,22,0.0,35,0,20,0.0021
91.953,92.082,0.0,0.0274,12.0,13,0,13,20,20,0.0,46,0,14,0.0033
92.168,92.211,0.0,0.0223,6.0,15,0,14,10,10,1.0,52,5599165,13,0.2868
92.512,92.359,0.0,0.0094,0.0,16,0,15,11,11,0.0,52,5600591,10,0.2868
92.664,0.0,0.0,0.0241,0.0,17,0,16,12,12,0.0,52,5604550,15,0.2868
92.666,0.0,0.0,0.0058,0.0,18,0,17,14,14,0.0,52,5605741,17,0.2868
93.866,0.0,0.0,0.0038,0.0,20,0,18,15,15,0.0,52,5611069,18,0.2868
94.108,0.0,0.0,0.0033,0.0,19,0,19,16,16,0.0,52,5615553,19,0.2868
95.481,0.0,0.0,0.0019,0.0,22,0,22,18,18,0.0,52,5647215,21,0.2868
95.858,0.0,0.0,0.0034,0.0,21,0,20,17,17,0.0,52,5647116,22,0.2868
91.131,90.152,89.398,0.0346,99.0,4,0,1,5,5,10.0,60,6101638,4,0.2868
91.269,89.992,89.501,0.0288,157.0,1,4,2,1,1,25.0,60,6074711,5,0.2868
91.428,90.217,89.608,0.0192,93.0,5,0,3,7,7,6.0,60,6112273,11,0.2868
90.676,89.852,89.892,0.031,116.0,3,1,4,2,2,18.0,60,6075719,2,0.2868
91.242,90.005,89.959,0.0177,41.0,8,0,5,3,3,15.0,60,6080541,10,0.2868
91.081,90.223,90.528,0.025,11.0,14,0,6,12,12,0.0,60,6131686,14,0.2868
90.547,89.825,91.126,0.0247,57.0,7,0,7,0,22,0.0,3,0,20,0.0297
90.709,89.962,91.209,0.0377,123.0,2,2,8,4,4,12.0,60,6082432,1,0.2868
91.181,90.269,0.0,0.0255,33.0,10,0,9,6,6,8.0,60,6102707,7,0.2868
91.132,90.231,0.0,0.0223,7.0,15,0,10,10,10,1.0,60,6124603,8,0.2868
91.322,90.326,0.0,0.0201,84.0,6,2,11,9,9,2.0,60,6121532,6,0.2868
91.322,90.697,0.0,0.0058,36.0,9,0,12,11,11,0.0,60,6128482,16,0.2868
91.498,90.933,0.0,0.0274,16.0,12,0,13,8,8,4.0,60,6113017,15,0.2868
91.681,91.01,0.0,0.0058,0.0,18,0,14,14,14,0.0,60,6134871,12,0.2868
91.32,91.01,0.0,0.0123,23.0,11,0,15,13,13,0.0,60,6132449,13,0.2868
91.629,91.104,0.0,0.0057,13.0,13,0,16,0,20,0.0,22,0,21,0.0052
91.693,0.0,0.0,0.0241,0.0,17,0,17,16,16,0.0,59,0,3,0.1509
91.707,0.0,0.0,0.0094,0.0,16,0,18,15,15,0.0,60,6136640,9,0.2868
92.937,0.0,0.0,0.0038,0.0,20,0,22,17,17,0.0,59,0,17,0.1509
93.063,0.0,0.0,0.0033,0.0,19,0,19,0,21,0.0,21,0,22,0.0757
93.734,0.0,0.0,0.0019,0.0,22,0,20,18,18,0.0,59,0,19,0.1509
94.098,0.0,0.0,0.0034,0.0,21,0,21,19,19,0.0,59,0,18,0.1509
80.363,79.862,79.388,0.0346,124.0,4,1,1,1,1,25.0,70,6149445,3,0.2868
80.646,79.992,79.426,0.0288,172.0,1,4,2,3,3,15.0,70,6161904,2,0.2868
80.447,80.101,79.595,0.0177,49.0,8,0,3,6,6,8.0,70,6201740,7,0.2868
80.35,79.778,79.72,0.0201,84.0,6,2,4,19,19,0.0,64,0,4,0.0757
80.652,80.183,79.791,0.0377,133.0,3,2,5,5,5,10.0,70,6180856,8,0.2868
80.867,80.243,79.851,0.031,134.0,2,1,6,2,2,18.0,70,6160383,6,0.2868
81.004,80.46,79.929,0.0247,61.0,7,0,7,8,8,4.0,70,6205892,5,0.2868
81.181,80.527,80.641,0.025,11.0,14,0,8,13,13,0.0,69,0,15,0.1509
81.612,80.545,82.398,0.0274,18.0,12,0,9,9,9,2.0,69,0,10,0.1509
81.264,80.503,0.0,0.0192,105.0,5,0,10,4,4,12.0,70,6167489,1,0.2868
81.471,80.569,0.0,0.0123,23.0,11,0,11,0,22,0.0,19,0,21,0.0052
81.028,80.58,0.0,0.0223,7.0,15,0,12,11,11,0.0,69,0,14,0.1509
81.131,80.777,0.0,0.0255,39.0,9,0,13,7,7,6.0,70,6203264,11,0.2868
81.345,81.029,0.0,0.0057,13.0,13,0,14,12,12,0.0,69,0,12,0.1509
80.816,81.133,0.0,0.0094,1.0,16,0,15,10,10,1.0,69,0,9,0.1509
81.135,81.219,0.0,0.0241,0.0,17,0,16,0,20,0.0,42,0,16,0.0052
81.724,0.0,0.0,0.0058,0.0,18,0,17,0,21,0.0,28,0,22,0.012
82.043,0.0,0.0,0.0058,36.0,10,0,18,18,18,0.0,66,0,13,0.0052
83.007,0.0,0.0,0.0038,0.0,20,0,19,15,15,0.0,68,0,18,0.0603
83.333,0.0,0.0,0.0019,0.0,21,0,20,14,14,0.0,68,0,17,0.0603
83.787,0.0,0.0,0.0033,0.0,19,0,21,16,16,0.0,67,0,20,0.0273
83.997,0.0,0.0,0.0034,0.0,22,0,22,17,17,0.0,67,0,19,0.0273
120.368,109.067,121.012,0.0346,139.0,3,1,1,3,3,15.0,44,5049930,7,0.2868
121.863,108.646,121.2,0.0288,197.0,1,5,2,1,1,25.0,44,5022196,1,0.2868
121.597,108.641,121.325,0.0192,115.0,5,0,3,5,5,10.0,44,5056041,5,0.2868
121.099,108.552,122.251,0.0201,96.0,6,2,4,4,4,12.0,44,5052068,6,0.2868
122.338,108.925,122.332,0.0058,36.0,10,0,5,0,20,0.0,26,0,19,0.0319
121.301,108.641,123.075,0.0255,47.0,9,0,6,6,6,8.0,44,5062990,2,0.2868
122.476,108.649,123.081,0.0177,53.0,8,0,7,8,8,4.0,44,5078042,11,0.2868
121.151,108.296,123.39,0.031,134.0,4,1,8,0,21,0.0,25,0,17,0.0095
120.19,108.309,123.482,0.0377,151.0,2,2,9,2,2,18.0,44,5039065,4,0.2868
121.462,109.02,124.059,0.0247,67.0,7,0,10,7,7,6.0,44,5076118,9,0.2868
121.712,109.088,0.0,0.0223,7.0,15,0,11,13,13,0.0,44,5110454,15,0.2868
122.749,109.103,0.0,0.0123,25.0,11,0,12,9,9,2.0,44,5091743,10,0.2868
122.425,109.304,0.0,0.0274,18.0,12,0,13,11,11,0.0,44,5104132,16,0.2868
120.564,112.036,0.0,0.0019,0.0,21,0,14,16,16,0.0,43,0,18,0.1509
122.11,112.563,0.0,0.0033,0.0,19,0,15,18,18,0.0,43,0,20,0.1509
122.948,112.762,0.0,0.0034,0.0,22,0,16,19,19,0.0,42,0,21,0.0603
123.072,0.0,0.0,0.0094,1.0,16,0,17,17,17,0.0,43,0,12,0.1509
123.3,0.0,0.0,0.0057,13.0,13,0,18,12,12,0.0,44,5108936,14,0.2868
123.317,0.0,0.0,0.025,12.0,14,0,19,10,10,1.0,44,5095666,3,0.2868
123.432,0.0,0.0,0.0241,0.0,17,0,20,15,15,0.0,44,5129652,13,0.2868
124.324,0.0,0.0,0.0058,0.0,18,0,21,14,14,0.0,44,5122632,8,0.2868
127.384,0.0,0.0,0.0038,0.0,20,0,22,0,22,0.0,8,0,22,0.0046
84.319,83.977,83.755,0.0288,222.0,1,6,1,1,1,25.0,53,4713352,12,0.2868
84.923,84.263,83.968,0.0192,130.0,5,0,2,3,3,15.0,53,4719702,3,0.2868
84.776,84.305,84.065,0.0223,17.0,14,0,3,5,5,10.0,53,4723707,4,0.2868
84.95,84.479,84.132,0.0247,79.0,7,0,4,4,4,12.0,53,4722713,10,0.2868
84.661,84.227,84.142,0.0377,169.0,2,2,5,2,2,18.0,53,4718819,5,0.2868
84.527,84.393,84.192,0.0201,104.0,6,2,6,6,6,8.0,53,4724351,2,0.2868
84.655,84.29,84.209,0.025,18.0,13,0,7,7,7,6.0,53,4745681,13,0.2868
84.635,84.592,84.502,0.0274,18.0,12,0,8,12,12,0.0,53,4753117,15,0.2868
84.739,84.563,84.515,0.0255,48.0,9,0,9,10,10,1.0,53,4751679,16,0.2868
84.63,84.575,88.05,0.0057,13.0,15,0,10,0,21,0.0,14,0,21,0.012
84.819,84.61,0.0,0.031,134.0,4,1,11,11,11,0.0,53,4752047,6,0.2868
84.589,84.803,0.0,0.0346,141.0,3,1,12,9,9,2.0,53,4746879,1,0.2868
84.737,84.848,0.0,0.0177,57.0,8,0,13,8,8,4.0,53,4746482,8,0.2868
85.03,84.932,0.0,0.0123,25.0,11,0,17,16,16,0.0,52,0,14,0.1509
84.905,85.011,0.0,0.0094,1.0,16,0,14,14,14,0.0,53,4762437,7,0.2868
85.009,85.077,0.0,0.0058,36.0,10,0,15,0,22,0.0,0,0,0,0.0397
85.226,0.0,0.0,0.0058,0.0,18,0,16,13,13,0.0,53,4754232,9,0.2868
85.291,0.0,0.0,0.0241,0.0,17,0,18,15,15,0.0,53,4770179,11,0.2868
86.406,0.0,0.0,0.0019,0.0,21,0,19,18,18,0.0,52,0,18,0.1509
86.563,0.0,0.0,0.0038,0.0,20,0,20,17,17,0.0,52,0,17,0.1509
87.085,0.0,0.0,0.0033,0.0,19,0,21,19,19,0.0,52,0,20,0.1509
87.48,0.0,0.0,0.0034,0.0,22,0,22,20,20,0.0,52,0,19,0.1509
105.376,102.905,102.841,0.0288,247.0,1,7,1,1,1,25.0,61,7153132,1,0.2868
105.208,103.892,102.932,0.0201,116.0,6,2,2,4,4,12.0,61,7204287,6,0.2868
105.851,103.957,103.058,0.0177,57.0,8,0,3,0,21,0.0,37,0,12,0.0001
105.271,103.272,103.152,0.0192,130.0,5,0,4,15,15,0.0,60,0,3,0.0003
104.196,103.92,103.254,0.0346,151.0,3,1,5,5,5,10.0,61,7206291,4,0.2868
105.658,104.376,103.89,0.0247,87.0,7,0,6,6,6,8.0,61,7217009,7,0.2868
105.115,104.153,103.938,0.0377,187.0,2,2,7,2,2,18.0,61,7185759,11,0.2868
105.009,104.497,104.282,0.0255,54.0,9,0,8,7,7,6.0,61,7236486,15,0.2868
105.379,104.407,104.439,0.025,18.0,14,0,9,0,22,0.0,23,0,22,0.0397
105.483,104.245,0.0,0.0058,0.0,17,0,10,12,12,0.0,61,7251026,17,0.2868
105.381,104.555,0.0,0.0223,19.0,13,0,11,9,9,2.0,61,7237393,18,0.2868
105.657,104.588,0.0,0.0057,13.0,15,0,12,14,14,0.0,61,7266644,5,0.2868
105.522,104.658,0.0,0.031,149.0,4,1,13,3,3,15.0,61,7197052,13,0.2868
105.164,104.752,0.0,0.0274,22.0,12,0,14,8,8,4.0,61,7236952,16,0.2868
105.96,105.185,0.0,0.0123,26.0,11,0,15,10,10,1.0,61,7237800,2,0.2868
105.982,105.388,0.0,0.0241,0.0,18,0,16,13,13,0.0,61,7258293,14,0.2868
106.121,0.0,0.0,0.0058,36.0,10,0,17,20,20,0.0,54,0,9,0.0397
106.619,0.0,0.0,0.0094,1.0,16,0,18,11,11,0.0,61,7241611,8,0.2868
108.111,0.0,0.0,0.0038,0.0,20,0,19,19,19,0.0,60,0,10,0.1509
108.32,0.0,0.0,0.0019,0.0,21,0,20,16,16,0.0,60,0,19,0.1509
108.83,0.0,0.0,0.0033,0.0,19,0,21,18,18,0.0,60,0,20,0.1509
108.93,0.0,0.0,0.0034,0.0,22,0,22,17,17,0.0,60,0,21,0.1509
98.683,97.569,97.202,0.0288,272.0,1,8,1,1,1,25.0,55,6193701,1,0.2868
98.574,97.824,97.42,0.0346,161.0,4,1,2,5,5,10.0,55,6218956,5,0.2868
99.138,97.84,97.464,0.0192,130.0,5,0,13,0,21,0.0,36,0,13,0.0319
99.065,98.076,97.531,0.0177,72.0,8,0,3,3,3,15.0,55,6198628,2,0.2868
98.418,98.031,97.679,0.0201,122.0,6,2,4,7,7,6.0,55,6220399,4,0.2868
98.52,97.978,98.038,0.0377,195.0,2,2,5,6,6,8.0,55,6219890,7,0.2868
98.884,98.295,98.223,0.0247,89.0,7,0,6,9,9,2.0,55,6228091,10,0.2868
98.427,97.913,98.237,0.0223,31.0,11,0,7,4,4,12.0,55,6217815,6,0.2868
98.725,98.327,98.405,0.0058,0.0,17,0,8,11,11,0.0,55,6229691,8,0.2868
98.341,98.181,98.822,0.031,167.0,3,1,9,2,2,18.0,55,6197925,3,0.2868
99.049,98.362,0.0,0.0274,23.0,13,0,10,10,10,1.0,55,6228856,11,0.2868
98.882,98.365,0.0,0.0255,58.0,9,0,11,8,8,4.0,55,6225963,12,0.2868
98.525,98.417,0.0,0.025,18.0,14,0,12,19,19,0.0,52,0,9,0.0273
98.988,98.431,0.0,0.0123,26.0,12,0,14,20,20,0.0,50,0,16,0.0319
99.185,98.718,0.0,0.0058,36.0,10,0,15,0,22,0.0,24,0,22,0.0297
99.075,98.781,0.0,0.0057,13.0,15,0,16,18,18,0.0,53,0,15,0.0603
99.47,0.0,0.0,0.0241,0.0,18,0,17,12,12,0.0,55,6240750,14,0.2868
99.987,0.0,0.0,0.0094,1.0,16,0,18,13,13,0.0,55,6243714,17,0.2868
100.864,0.0,0.0,0.0038,0.0,20,0,19,14,14,0.0,55,6257279,19,0.2868
100.871,0.0,0.0,0.0019,0.0,21,0,20,15,15,0.0,55,6258202,18,0.2868
101.169,0.0,0.0,0.0033,0.0,19,0,22,16,16,0.0,55,6261671,20,0.2868
101.322,0.0,0.0,0.0034,0.0,22,0,21,17,17,0.0,55,6266599,21,0.2868
92.271,91.513,90.915,0.0192,148.0,5,0,1,2,2,18.0,53,5216430,1,0.2868
92.397,91.29,91.089,0.0288,297.0,1,9,2,1,1,25.0,53,5209301,4,0.2868
92.34,91.636,91.253,0.0346,161.0,4,1,3,0,20,0.0,7,0,20,0.0015
91.824,91.565,91.365,0.0177,87.0,8,0,4,3,3,15.0,53,5219211,10,0.2868
91.994,91.668,91.378,0.0247,90.0,7,0,5,10,10,1.0,53,5298564,13,0.2868
92.244,91.764,91.397,0.0201,126.0,6,2,6,8,8,4.0,53,5281324,2,0.2868
92.465,91.848,91.644,0.0223,39.0,10,0,7,6,6,8.0,53,5260916,11,0.2868
92.371,91.828,91.665,0.0377,207.0,2,2,8,4,4,12.0,53,5254906,8,0.2868
92.377,91.662,91.684,0.031,177.0,3,1,9,5,5,10.0,53,5256626,5,0.2868
92.606,91.838,91.827,0.0255,60.0,9,0,10,9,9,2.0,53,5290122,6,0.2868
92.718,91.989,0.0,0.0274,23.0,13,0,11,15,15,0.0,52,0,7,0.1509
92.286,91.992,0.0,0.0058,36.0,11,0,12,11,11,0.0,53,5307873,15,0.2868
92.613,92.013,0.0,0.0241,0.0,18,0,13,17,17,0.0,52,0,18,0.1509
92.673,92.063,0.0,0.0058,6.0,16,0,14,7,7,6.0,53,5280931,12,0.2868
92.875,92.093,0.0,0.0094,1.0,17,0,15,16,16,0.0,52,0,16,0.1509
92.804,92.485,0.0,0.025,18.0,14,0,16,13,13,0.0,52,0,3,0.1509
92.89,0.0,0.0,0.0123,26.0,12,0,22,14,14,0.0,52,0,14,0.1509
93.357,0.0,0.0,0.0057,13.0,15,0,17,12,12,0.0,52,0,9,0.1509
94.32,0.0,0.0,0.0034,0.0,22,0,18,19,19,0.0,52,0,19,0.1509
94.556,0.0,0.0,0.0038,0.0,20,0,20,18,18,0.0,52,0,17,0.1509
94.879,0.0,0.0,0.0019,0.0,21,0,19,0,21,0.0,0,0,0,0.0397
94.958,0.0,0.0,0.0033,0.0,19,0,21,0,22,0.0,0,0,0,0.0397
85.943,84.568,84.119,0.0288,322.0,1,10,1,1,1,25.0,60,5472187,2,0.2868
85.833,85.304,84.871,0.0201,144.0,6,2,2,2,2,18.0,60,5502010,9,0.2868
85.802,85.259,84.941,0.0346,169.0,4,1,3,6,6,8.0,60,5524662,15,0.2868
85.665,85.097,85.047,0.0192,148.0,5,0,4,0,20,0.0,39,0,18,0.0012
85.793,85.389,85.201,0.0247,102.0,8,0,5,4,4,12.0,60,5513879,11,0.2868
85.819,85.191,85.248,0.031,183.0,3,1,6,7,7,6.0,60,5540175,1,0.2868
85.883,85.339,85.334,0.0223,39.0,11,0,7,19,19,0.0,54,0,13,0.0011
85.934,84.885,85.826,0.0377,207.0,2,2,8,11,11,0.0,60,5550484,6,0.2868
86.107,85.365,86.153,0.0274,33.0,12,0,9,5,5,10.0,60,5516016,4,0.2868
85.574,85.458,86.487,0.0255,60.0,9,0,10,14,14,0.0,59,0,8,0.1509
85.673,85.519,0.0,0.025,19.0,14,0,11,10,10,1.0,60,5548424,10,0.2868
85.908,85.711,0.0,0.0058,40.0,10,0,12,8,8,4.0,60,5545055,17,0.2868
86.164,85.74,0.0,0.0123,28.0,13,0,13,9,9,2.0,60,5546921,3,0.2868
86.155,85.798,0.0,0.0057,13.0,15,0,14,13,13,0.0,59,0,16,0.1509
86.178,86.134,0.0,0.0241,0.0,18,0,15,16,16,0.0,59,0,12,0.1509
86.057,86.366,0.0,0.0058,6.0,16,0,16,15,15,0.0,59,0,5,0.1509
86.577,0.0,0.0,0.0177,102.0,7,0,17,3,3,15.0,60,5512079,7,0.2868
86.842,0.0,0.0,0.0094,1.0,17,0,18,12,12,0.0,60,5551138,14,0.2868
86.97,0.0,0.0,0.0033,0.0,19,0,19,18,18,0.0,58,0,19,0.0603
87.105,0.0,0.0,0.0019,0.0,21,0,20,0,22,0.0,1,0,0,0.0319
87.487,0.0,0.0,0.0038,0.0,20,0,21,0,21,0.0,35,0,21,0.0052
88.138,0.0,0.0,0.0034,0.0,22,0,22,17,17,0.0,58,0,20,0.0603
101.568,100.575,99.957,0.0192,166.0,5,0,1,2,2,18.0,55,5916935,5,0.2868
101.683,100.781,100.075,0.0288,347.0,1,11,2,1,1,25.0,55,5886106,2,0.2868
101.42,100.473,100.419,0.0201,159.0,6,2,3,3,3,15.0,55,5919756,6,0.2868
100.693,100.477,100.501,0.0346,175.0,4,1,4,7,7,6.0,55,5965373,10,0.2868
101.276,100.971,100.542,0.031,183.0,3,1,22,0,22,0.0,0,0,0,0.0397
101.631,100.931,100.576,0.0223,39.0,11,0,5,14,14,0.0,54,0,12,0.1509
101.447,100.948,100.997,0.0177,114.0,7,0,6,4,4,12.0,55,5920908,3,0.2868
101.254,100.989,101.015,0.0247,106.0,8,0,7,8,8,4.0,55,5968992,9,0.2868
101.687,100.812,101.068,0.0274,35.0,12,0,8,9,9,2.0,55,5977304,8,0.2868
101.884,100.852,101.111,0.025,19.0,14,0,9,16,16,0.0,54,0,16,0.1509
101.397,101.093,0.0,0.0377,217.0,2,2,10,5,5,10.0,55,5953287,1,0.2868
101.676,101.133,0.0,0.0058,48.0,10,0,11,6,6,8.0,55,5964280,14,0.2868
101.817,101.2,0.0,0.0255,60.0,9,0,12,12,12,0.0,55,5989873,17,0.2868
101.692,101.279,0.0,0.0057,13.0,15,0,13,17,17,0.0,54,0,7,0.1509
101.365,101.395,0.0,0.0094,1.0,17,0,14,11,11,0.0,55,5982095,11,0.2868
101.862,101.447,0.0,0.0241,0.0,18,0,15,15,15,0.0,54,0,4,0.1509
101.999,0.0,0.0,0.0058,6.0,16,0,16,13,13,0.0,55,5990401,15,0.2868
102.051,0.0,0.0,0.0123,29.0,13,0,17,10,10,1.0,55,5979363,13,0.2868
103.252,0.0,0.0,0.0019,0.0,21,0,18,18,18,0.0,54,0,19,0.1509
103.398,0.0,0.0,0.0033,0.0,19,0,21,20,20,0.0,53,0,20,0.0603
103.528,0.0,0.0,0.0038,0.0,20,0,19,19,19,0.0,54,0,18,0.1509
104.198,0.0,0.0,0.0034,0.0,22,0,20,21,21,0.0,53,0,21,0.0603
98.516,97.065,96.338,0.0288,372.0,1,12,1,1,1,25.0,56,5957148,1,0.2868
98.161,97.312,96.441,0.0192,181.0,5,0,2,3,3,15.0,56,5965544,4,0.2868
98.676,97.523,97.155,0.0177,132.0,7,0,3,2,2,18.0,56,5963432,2,0.2868
98.339,97.828,97.296,0.0223,47.0,11,0,4,6,6,8.0,56,5987548,6,0.2868
97.959,97.854,97.345,0.0346,187.0,3,1,5,4,4,12.0,56,5984506,5,0.2868
98.929,97.368,97.376,0.0377,227.0,2,2,6,5,5,10.0,56,5986740,10,0.2868
98.367,98.04,97.452,0.0274,41.0,12,0,7,7,7,6.0,56,6003840,15,0.2868
98.375,98.078,97.715,0.0108,0.0,23,0,8,15,15,0.0,56,6052211,7,0.2868
97.821,97.439,97.836,0.0241,4.0,17,0,9,8,8,4.0,56,6011657,3,0.2868
98.082,98.031,98.034,0.0058,6.0,16,0,20,14,14,0.0,56,6048855,14,0.2868
98.882,98.131,0.0,0.025,19.0,14,0,10,11,11,0.0,56,6038152,16,0.2868
98.894,98.139,0.0,0.0058,48.0,10,0,11,16,16,0.0,56,6054001,9,0.2868
98.588,98.217,0.0,0.0255,61.0,9,0,15,10,10,1.0,56,6034426,12,0.2868
98.743,98.364,0.0,0.0201,161.0,6,2,12,9,9,2.0,56,6016289,8,0.2868
99.094,98.592,0.0,0.0247,106.0,8,0,13,13,13,0.0,56,6044062,11,0.2868
98.88,98.696,0.0,0.0057,13.0,15,0,14,12,12,0.0,56,6041722,13,0.2868
99.25,0.0,0.0,0.0123,29.0,13,0,16,0,22,0.0,0,0,0,0.0397
99.351,0.0,0.0,0.0094,1.0,18,0,17,17,17,0.0,55,0,17,0.1509
100.491,0.0,0.0,0.0019,0.0,21,0,18,19,19,0.0,55,0,20,0.1509
100.528,0.0,0.0,0.0033,0.0,19,0,19,18,18,0.0,55,0,18,0.1509
100.596,0.0,0.0,0.0038,0.0,20,0,22,20,20,0.0,55,0,21,0.1509
101.401,0.0,0.0,0.0034,0.0,22,0,21,21,21,0.0,54,0,19,0.0603
85.381,86.42,86.479,0.0288,397.0,1,13,1,1,1,25.0,71,5556300,3,0.2868
85.556,86.626,87.102,0.0201,171.0,6,2,2,5,5,10.0,71,5595348,6,0.2868
86.656,86.59,87.539,0.0377,242.0,2,2,3,3,3,15.0,71,5575213,2,0.2868
86.689,86.963,87.572,0.0192,199.0,3,0,4,2,2,18.0,71,5566752,1,0.2868
85.342,86.698,87.677,0.0346,189.0,4,1,5,9,9,2.0,71,5629203,10,0.2868
86.453,86.161,87.737,0.0177,132.0,7,0,6,0,22,0.0,2,0,22,0.0757
87.209,87.078,88.052,0.025,20.0,14,0,7,10,10,1.0,70,0,15,0.1509
87.124,87.363,88.081,0.0057,13.0,15,0,8,15,15,0.0,70,0,11,0.1509
86.817,87.049,88.109,0.0247,112.0,8,0,9,7,7,6.0,71,5605410,8,0.2868
86.071,87.441,89.582,0.0223,51.0,10,0,10,8,8,4.0,71,5620552,12,0.2868
86.266,87.456,0.0,0.0108,0.0,22,0,11,14,14,0.0,70,0,16,0.1509
86.275,87.798,0.0,0.0058,48.0,12,0,12,11,11,0.0,70,0,14,0.1509
86.79,87.954,0.0,0.0241,4.0,17,0,13,0,21,0.0,45,0,13,0.0397
86.741,88.269,0.0,0.0274,49.0,11,0,19,6,6,8.0,71,5600351,5,0.2868
86.398,88.308,0.0,0.0255,73.0,9,0,14,4,4,12.0,71,5593660,7,0.2868
86.874,88.586,0.0,0.0123,29.0,13,0,15,13,13,0.0,70,0,4,0.1509
87.367,0.0,0.0,0.0094,1.0,18,0,16,16,16,0.0,70,0,18,0.1509
87.455,0.0,0.0,0.0058,6.0,16,0,17,12,12,0.0,70,0,9,0.1509
87.843,0.0,0.0,0.0038,0.0,20,0,18,0,20,0.0,58,0,21,0.0011
88.32,0.0,0.0,0.0019,0.0,21,0,20,18,18,0.0,69,0,19,0.0603
88.366,0.0,0.0,0.0033,0.0,19,0,21,17,17,0.0,69,0,20,0.0603
88.95,0.0,0.0,0.0034,0.0,23,0,22,19,19,0.0,69,0,17,0.0603
91.699,102.89,104.231,0.0346,0.0,19,0,1,0,19,0.0,2,0,20,0.0757
90.775,102.295,104.548,0.025,0.0,22,0,2,0,22,0.0,57,5603235,0,0.0055
92.564,102.264,104.595,0.0201,25.0,1,1,3,1,1,25.0,57,5578710,1,0.2868
90.949,103.247,105.745,0.018,18.0,2,0,4,2,2,18.0,57,5605487,6,0.2868
91.388,102.805,105.819,0.0377,12.0,4,0,5,4,4,12.0,57,5613994,7,0.2868
93.488,103.849,105.864,0.0057,4.0,8,0,6,8,8,4.0,57,5639151,10,0.2868
93.893,103.658,106.03,0.0223,8.0,6,0,7,6,6,8.0,57,5629428,2,0.2868
93.777,104.331,107.368,0.0109,2.0,9,0,8,9,9,2.0,57,5642295,11,0.2868
91.228,104.242,108.079,0.0247,0.0,20,0,9,0,20,0.0,0,0,19,0.0319
91.601,103.852,108.147,0.0241,10.0,5,0,15,5,5,10.0,57,5626349,3,0.2868
91.396,104.437,0.0,0.0255,15.0,3,0,10,3,3,15.0,57,5608737,5,0.2868
92.439,104.494,0.0,0.031,6.0,7,0,11,7,7,6.0,57,5636385,8,0.2868
91.931,104.688,0.0,0.0288,0.0,18,0,12,0,18,0.0,3,0,17,0.0757
93.673,105.655,0.0,0.0123,0.0,11,0,13,11,11,0.0,56,0,9,0.1509
94.274,105.867,0.0,0.0072,0.0,21,0,14,0,21,0.0,0,0,0,0.0319
94.141,107.293,0.0,0.0274,1.0,10,0,16,10,10,1.0,57,5664626,4,0.2868
94.293,0.0,0.0,0.0034,0.0,13,0,17,13,13,0.0,55,0,12,0.0603
94.794,0.0,0.0,0.0033,0.0,14,0,18,0,14,0.0,49,0,16,0.0019
95.117,0.0,0.0,0.0058,0.0,12,0,20,12,12,0.0,56,0,13,0.1509
95.157,0.0,0.0,0.0094,0.0,17,0,19,0,17,0.0,27,0,18,0.0033
96.993,0.0,0.0,0.0177,0.0,15,0,22,0,15,0.0,43,0,15,0.0002
0.0,0.0,0.0,0.0094,0.0,16,0,21,0,16,0.0,29,0,14,0.0002
117.202,119.041,119.431,0.0346,25.0,2,1,1,1,1,25.0,56,6025974,1,0.2868
117.654,119.399,119.486,0.0288,15.0,7,0,2,3,3,15.0,56,6050508,4,0.2868
117.183,119.445,120.05,0.0201,43.0,1,1,3,2,2,18.0,56,6043287,2,0.2868
118.889,121.356,120.175,0.0377,24.0,3,0,4,4,4,12.0,56,6061966,3,0.2868
118.913,120.147,120.541,0.025,0.0,22,0,5,0,16,0.0,49,0,5,0.0002
119.257,121.532,121.218,0.031,6.0,9,0,6,12,12,0.0,55,0,7,0.1509
118.883,120.839,121.712,0.0223,18.0,6,0,7,5,5,10.0,56,6073173,10,0.2868
120.356,122.094,122.213,0.018,20.0,5,0,8,9,9,2.0,55,0,8,0.1509
121.689,122.096,123.078,0.0057,4.0,11,0,9,0,19,0.0,18,0,19,0.0016
120.889,121.81,124.053,0.0255,23.0,4,0,10,6,6,8.0,56,6109665,11,0.2868
121.175,122.351,0.0,0.0109,3.0,12,0,11,10,10,1.0,55,0,13,0.1509
121.134,122.369,0.0,0.0058,0.0,16,0,12,0,17,0.0,35,0,16,0.0303
120.047,122.46,0.0,0.0247,6.0,10,0,13,7,7,6.0,56,6111050,6,0.2868
120.076,122.511,0.0,0.0274,1.0,13,0,14,0,22,0.0,0,0,0,0.0093
119.709,122.756,0.0,0.0241,14.0,8,0,18,8,8,4.0,56,6111511,9,0.2868
120.202,122.885,0.0,0.0177,0.0,14,0,15,11,11,0.0,55,0,12,0.1509
